"","year","season","SUBLOCATION","rainfall","noaa","modis","znoaa","zrain","zmodis","zlnoaa","zlrain","zlmodis","stock_beginning","loss","mortality_rate","payouts","capital","capital_ins","hist"
"85",2011,"LRLD","LOIYANGALANI",0.480042444625371,0.121901651479815,0.117982205666667,-0.767289246155167,-0.848906061390691,-1.55041172070885,-0.729116350145066,-0.828363215064033,-1.662640341743,9.84803147631602,2.36692914759784,0.240345408449412,51.7270422470613,3798.27295775294,3722.50496019277,3798.27295775294
"86",2011,"LRLD","LONTOLIO",0.236068486905404,0.159486758935938,0.184884812,-1.33655502680062,-1.26163167814105,-1.60147408109827,-1.46653049591477,-1.57000595296864,-1.75251954674309,8.58333337306976,2.15999997357527,0.251650481193272,108.252405966359,3741.74759403364,3722.50496019277,3741.74759403364
"87",2011,"LRLD","NGURUNIT",0.291080057409141,0.168304994113172,0.211535403481481,-1.47231035392598,-1.26455853241051,-1.42455239510726,-1.64564296548632,-1.58379192470246,-1.54327328220086,16.8048780487805,2.41219513045578,0.143541364802158,0,4282.29317598921,4154.79813618198,4282.29317598921
"88",2011,"LRLD","SAGANTE",0.41666997591389,0.16886823703804,0.196874916259259,-2.05634856784018,-1.82064474307505,-1.72762304234498,-2.46958264922291,-2.53406088499604,-2.0068719875122,4.34333332727353,1.62666666805744,0.37452033852501,722.601692625052,3127.39830737495,3722.50496019277,3127.39830737495
"89",2011,"LRLD","SOUTH HORR",0.451165910727896,0.147529673944007,0.202303586259259,-1.78615042249956,-1.20490539001723,-1.23448638573354,-1.99060430182699,-1.4121187609149,-1.28732804286788,5.59999998172988,1.44999999196633,0.258928570838748,144.642854193738,3705.35714580626,3722.50496019277,3705.35714580626
"90",2011,"LRLD","TURBI",0.241981011404038,0.127945888498216,0.149713420703704,-1.08869902392171,-1.9373694176872,-1.22508940257607,-1.208097630736,-2.71184301766927,-1.39322170786797,47.6738093371193,11.8476191333362,0.248514211431213,92.5710571560662,3757.42894284393,3722.50496019277,3757.42894284393
"91",2011,"SRSD","BUBISA",0.607841790262241,0.138446497094854,0.172259142263158,-0.898256914077415,-0.76744057956077,-1.25237404388008,-0.985667758033168,-1.07262790605742,-1.41108994986421,19.7565789638381,0.946052634990529,0.0478854480182099,0,4760.57275990895,4633.07772010172,4760.57275990895
"92",2011,"SRSD","DAKABARICHA",1.57061472311042,0.320216849937727,0.312728890315789,-2.47028101311206,-0.711197244941562,-1.94119463991738,-2.70686604081988,-0.906358744475531,-2.09231023548936,4.3692307613599,1.25384614119927,0.286971828608343,284.859143041713,3565.14085695829,3722.50496019277,3565.14085695829
"93",2011,"SRSD","DIRIB GOMBO",1.16994475214181,0.211797652823274,0.224872387,-1.56955501655467,-0.754359173290236,-1.83168326991041,-1.81766676499386,-1.03536379853676,-2.07707380499107,2.50721647605761,0.439175257824131,0.175164475033563,0,4124.17762483218,3996.68258502496,4124.17762483218
"94",2011,"SRSD","EL GADE",0.195205658462057,0.12563722990629,0.134503627421053,-0.262892618487992,-1.0300963950027,-0.886286581100052,-0.133165680407577,-1.54923706345878,-0.955590731395931,18.3352941707069,1.70196078074913,0.092824296403613,0,4535.87851798194,4408.38347817471,4535.87851798194
